,business_code,cust_number,name_customer,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,y_pred_days,predicted_clear_date,age_bin
4508,CA02,0140104440,SO trust,2020.0,2960623584.0,2020-03-26,20200326,20200326,2020-04-07,CAD,RV,1.0,,1547.09,20200328.0,CA10,2960623584.0,1,5 days,2020-04-12,0-15 days
4509,U001,0200769623,WAL-MAR co,2020.0,1930652974.0,2020-03-17,20200315,20200317,2020-04-01,USD,RV,1.0,,589.11,20200317.0,NAH4,1930652974.0,1,-3 days,2020-03-29,0-15 days
4510,U001,0200769623,WAL-MAR us,2020.0,1930732615.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,3631.58,20200402.0,NAH4,1930732615.0,1,-3 days,2020-04-14,0-15 days
4511,U001,0200744019,TARG corp,2020.0,1930830594.0,2020-04-29,20200427,20200429,2020-05-14,USD,RV,1.0,,10859.54,20200429.0,NAA8,1930830594.0,1,2 days,2020-05-16,0-15 days
4512,CA02,140104331,CORE-M in,2020.0,2960621262.0,2020-03-18,20200318,20200318,2020-04-05,CAD,RV,1.0,,20260.5,20200326.0,CA10,2960621262.0,1,3 days,2020-04-08,0-15 days
4513,U001,0200148860,DOLLA in,2020.0,1930642226.0,2020-03-12,20200312,20200312,2020-05-16,USD,RV,1.0,,6612.07,20200312.0,NAGD,1930642226.0,1,-50 days,2020-03-27,0-15 days
4514,U001,0200794332,COST llc,2020.0,1930752104.0,2020-04-07,20200405,20200407,2020-04-22,USD,RV,1.0,,20771.57,20200407.0,NAAX,1930752104.0,1,0 days,2020-04-22,0-15 days
4515,U001,0200769623,WAL-MAR ,2020.0,1930756135.0,2020-04-05,20200406,20200405,2020-04-20,USD,RV,1.0,,1898.2,20200405.0,NAH4,1930756135.0,1,-5 days,2020-04-15,0-15 days
4516,U001,0200726979,BJ'S  corp,2020.0,1930655922.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,1184.83,20200316.0,NAA8,1930655922.0,1,1 days,2020-04-01,0-15 days
4517,U001,0200726979,BJ'S  co,2020.0,1930603611.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,990.86,20200305.0,NAA8,1930603611.0,1,0 days,2020-03-20,0-15 days
4518,U001,0200769623,WAL-MAR corp,2020.0,1930845076.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,30737.71,20200501.0,NAH4,1930845076.0,1,-4 days,2020-05-12,0-15 days
4519,U001,0200769623,WAL-MAR us,2020.0,1930625355.0,2020-03-11,20200309,20200311,2020-03-26,USD,RV,1.0,,1080.9,20200311.0,NAH4,1930625355.0,1,-3 days,2020-03-23,0-15 days
4520,U001,200037027,FARN us,2020.0,1930860304.0,2020-05-05,20200505,20200505,2020-05-20,USD,RV,1.0,,25163.92,20200505.0,NAA8,1930860304.0,1,0 days,2020-05-20,0-15 days
4521,U001,0200774000,RALEY corp,2020.0,1930843701.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,76641.0,20200430.0,NAA8,1930843701.0,1,0 days,2020-05-15,0-15 days
4522,U001,0200735528,ASSOCIA ,2020.0,1930731304.0,2020-04-02,20200401,20200402,2020-04-17,USD,RV,1.0,,64397.46,20200402.0,NAA8,1930731304.0,1,7 days,2020-04-24,0-15 days
4523,U001,0200759878,SA foundation,2020.0,1930687567.0,2020-03-25,20200323,20200325,2020-04-09,USD,RV,1.0,,8298.72,20200325.0,NAH4,1930687567.0,1,2 days,2020-04-11,0-15 days
4524,CA02,0140105686,SYSC llc,2020.0,2960618541.0,2020-03-05,20200305,20200305,2020-03-16,CAD,RV,1.0,,198.75,20200306.0,CA10,2960618541.0,1,9 days,2020-03-25,0-15 days
4525,U001,0200769623,WAL-MAR trust,2020.0,1930714768.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,31536.0,20200330.0,NAH4,1930714768.0,1,-4 days,2020-04-10,0-15 days
4526,U001,0200711029,WEGMAN ,2020.0,1930620385.0,2020-03-08,20200308,20200308,2020-03-23,USD,RV,1.0,,14109.7,20200308.0,NAA8,1930620385.0,1,1 days,2020-03-24,0-15 days
4527,U001,0200759878,SA ,2020.0,1930673885.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,14163.92,20200322.0,NAH4,1930673885.0,1,1 days,2020-04-07,0-15 days
4528,U001,0200769623,WAL-MAR systems,2020.0,1930584649.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,43024.32,20200301.0,NAH4,1930584649.0,1,-3 days,2020-03-13,0-15 days
4529,U001,0200726979,BJ'S  us,2020.0,1930813484.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,9222.81,20200423.0,NAA8,1930813484.0,1,1 days,2020-05-09,0-15 days
4530,U001,0200769623,WAL-MAR llc,2020.0,1930611029.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,28904.8,20200306.0,NAH4,1930611029.0,1,-4 days,2020-03-17,0-15 days
4531,U001,0200772670,ASSOCIAT us,2020.0,1930737595.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,18489.84,20200402.0,NAU5,1930737595.0,1,2 days,2020-04-19,0-15 days
4532,U001,0200761734,H E BUT ,2020.0,1930674355.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,18143.02,20200322.0,NAA8,1930674355.0,1,1 days,2020-04-07,0-15 days
4533,U001,0200718130,SYSCO F us,2020.0,1930613410.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,19627.35,20200306.0,NAA8,1930613410.0,1,2 days,2020-03-23,0-15 days
4534,U001,0200769623,WAL-MAR corporation,2020.0,1930805224.0,2020-04-23,20200421,20200423,2020-05-08,USD,RV,1.0,,6807.61,20200423.0,NAH4,1930805224.0,1,-4 days,2020-05-04,0-15 days
4535,U001,0200762950,HAR in,2020.0,1930581228.0,2020-02-28,20200228,20200228,2020-03-14,USD,RV,1.0,,107808.26,20200228.0,NAA8,1930581228.0,1,2 days,2020-03-16,0-15 days
4536,U001,0200762301,C&S WH ,2020.0,1930778742.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,2149.54,20200414.0,NAC6,1930778742.0,1,-1 days,2020-04-28,0-15 days
4537,U001,0200792734,MDV/ us,2020.0,1930666907.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,74590.57,20200318.0,NAA8,1930666907.0,1,6 days,2020-04-08,0-15 days
4538,U001,0200759878,SA corporation,2020.0,1930692823.0,2020-03-26,20200324,20200326,2020-04-10,USD,RV,1.0,,19635.65,20200326.0,NAH4,1930692823.0,1,0 days,2020-04-10,0-15 days
4539,U001,0200778870,C foundation,2020.0,1930629342.0,2020-03-12,20200310,20200312,2020-03-27,USD,RV,1.0,,9117.16,20200312.0,NAA8,1930629342.0,1,5 days,2020-04-01,0-15 days
4540,U001,0200794332,COST us,2020.0,1930585678.0,2020-03-04,20200301,20200304,2020-05-08,USD,RV,1.0,,4011.76,20200304.0,NAGD,1930585678.0,1,-3 days,2020-05-05,0-15 days
4541,U001,0100030443,GLACIE foundation,2020.0,1930809291.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,1457.7,20200421.0,NAA8,1930809291.0,1,2 days,2020-05-08,0-15 days
4542,U001,0200148860,DOLLA ,2020.0,1930682363.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,12757.71,20200321.0,NAA8,1930682363.0,1,1 days,2020-04-06,0-15 days
4543,U001,0200803720,DEC corporation,2020.0,1930617766.0,2020-03-07,20200307,20200307,2020-03-24,USD,RV,1.0,,768.48,20200301.0,NAM4,1930617766.0,1,-7 days,2020-03-17,0-15 days
4544,U001,0200705089,JETR foundation,2020.0,1930657468.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,1748.14,20200316.0,NAA8,1930657468.0,1,1 days,2020-04-01,0-15 days
4545,U001,0200776463,KROGE us,2020.0,1930837692.0,2020-04-29,20200429,20200429,2020-05-14,USD,RV,1.0,,48795.81,20200429.0,NAA8,1930837692.0,1,0 days,2020-05-14,0-15 days
4546,U001,0200749782,KROG llc,2020.0,1930682345.0,2020-03-23,20200321,20200323,2020-04-07,USD,RV,1.0,,34595.78,20200323.0,NAA8,1930682345.0,1,0 days,2020-04-07,0-15 days
4547,U001,0200881076,ALBERT systems,2020.0,1930642143.0,2020-03-12,20200312,20200312,2020-03-27,USD,RV,1.0,,118437.88,20200312.0,NAA8,1930642143.0,1,0 days,2020-03-27,0-15 days
4548,U001,0200353024,DECA ,2020.0,1930606166.0,2020-03-05,20200305,20200305,2020-03-24,USD,RV,1.0,,3298.51,20200301.0,NAM4,1930606166.0,1,-6 days,2020-03-18,0-15 days
4549,U001,0200416837,DEC co,2020.0,1930872358.0,2020-05-07,20200507,20200507,2020-05-11,USD,RV,1.0,,4363.7,20200501.0,NAM2,1930872358.0,1,1 days,2020-05-12,0-15 days
4550,U001,200799367,MCL systems,2020.0,1930660460.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,84520.44,20200318.0,NAA8,1930660460.0,1,7 days,2020-04-09,0-15 days
4551,U001,0200707822,PUBLI trust,2020.0,1930874498.0,2020-05-06,20200507,20200506,2020-05-21,USD,RV,1.0,,48250.95,20200506.0,NAA8,1930874498.0,1,0 days,2020-05-21,0-15 days
4552,CA02,0140104409,LOB ,2020.0,2960630692.0,2020-04-28,20200428,20200428,2020-05-17,CAD,RV,1.0,,6794.85,20200507.0,CA10,2960630692.0,1,4 days,2020-05-21,0-15 days
4553,U001,0200705372,FR us,2020.0,1930808604.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,22993.12,20200422.0,NAA8,1930808604.0,1,0 days,2020-05-07,0-15 days
4554,U001,0200769623,WAL-MAR co,2020.0,1930813946.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,8405.09,20200422.0,NAH4,1930813946.0,1,-3 days,2020-05-04,0-15 days
4555,U001,0200769623,WAL-MAR co,2020.0,1930784766.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,245.14,20200415.0,NAH4,1930784766.0,1,2 days,2020-05-02,0-15 days
4556,U001,200820380,SMITH'S co,2020.0,1930859731.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,73489.44,20200506.0,NAA8,1930859731.0,1,1 days,2020-05-22,0-15 days
4557,U001,0200729290,KROGER associates,2020.0,1930669697.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,46436.19,20200319.0,NAA8,1930669697.0,1,2 days,2020-04-05,0-15 days
4558,U001,0200353024,DECA co,2020.0,1930876722.0,2020-05-07,20200507,20200507,2020-05-24,USD,RV,1.0,,35.4,20200501.0,NAM4,1930876722.0,1,-6 days,2020-05-18,0-15 days
4559,U001,200726979,BJ'S  us,2020.0,1930705572.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,2613.8,20200326.0,NAA8,1930705572.0,1,1 days,2020-04-11,0-15 days
4560,U001,0200915438,GROC corporation,2020.0,1930655617.0,2020-03-20,20200316,20200320,2020-04-04,USD,RV,1.0,,48101.12,20200320.0,NAA8,1930655617.0,1,21 days,2020-04-25,15-30 days
4561,U001,0200769623,WAL-MAR foundation,2020.0,1930783451.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,65731.1,20200415.0,NAH4,1930783451.0,1,-3 days,2020-04-27,0-15 days
4562,U001,0200980828,BEN E corporation,2020.0,1930676228.0,2020-03-20,20200320,20200320,2020-04-09,USD,RV,1.0,,91305.7,20200320.0,NAD1,1930676228.0,1,-4 days,2020-04-05,0-15 days
4563,CA02,0140104409,LOB llc,2020.0,2960629549.0,2020-04-22,20200422,20200422,2020-05-03,CAD,RV,1.0,,107356.77,20200423.0,CA10,2960629549.0,1,2 days,2020-05-05,0-15 days
4564,U001,0200779906,BOZZU in,2020.0,1930727398.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,52201.77,20200401.0,NAA8,1930727398.0,1,4 days,2020-04-20,0-15 days
4565,U001,0200920735,ALBERT llc,2020.0,1930747400.0,2020-04-03,20200404,20200403,2020-04-18,USD,RV,1.0,,68599.47,20200403.0,NAA8,1930747400.0,1,2 days,2020-04-20,0-15 days
4566,U001,0200769623,WAL-MAR in,2020.0,1930772119.0,2020-04-10,20200409,20200410,2020-04-25,USD,RV,1.0,,19284.12,20200410.0,NAH4,1930772119.0,1,-4 days,2020-04-21,0-15 days
4567,U001,0200794332,COST trust,2020.0,1930738952.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,2647.28,20200403.0,NAAX,1930738952.0,1,0 days,2020-04-18,0-15 days
4568,U001,0200704858,WAKE corporation,2020.0,1930666171.0,2020-03-20,20200318,20200320,2020-04-04,USD,RV,1.0,,28216.12,20200320.0,NAA8,1930666171.0,1,-3 days,2020-04-01,0-15 days
4569,U001,200790107,ROU trust,2020.0,1930746733.0,2020-04-03,20200404,20200403,2020-04-18,USD,RV,1.0,,42737.21,20200403.0,NAC6,1930746733.0,1,1 days,2020-04-19,0-15 days
4570,CA02,0140104429,COSTCO corp,2020.0,2960625359.0,2020-04-01,20200401,20200401,2020-04-13,CAD,RV,1.0,,8805.54,20200403.0,CA10,2960625359.0,1,4 days,2020-04-17,0-15 days
4571,U001,0200353024,DECA corporation,2020.0,1930876900.0,2020-05-07,20200507,20200507,2020-05-24,USD,RV,1.0,,2972.62,20200501.0,NAM4,1930876900.0,1,4 days,2020-05-28,0-15 days
4572,U001,0200769623,WAL-MAR associates,2020.0,1930580446.0,2020-03-04,20200302,20200304,2020-03-19,USD,RV,1.0,,32041.64,20200304.0,NAH4,1930580446.0,1,-3 days,2020-03-16,0-15 days
4573,U001,0200769623,WAL-MAR trust,2020.0,1930651772.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,4978.6,20200314.0,NAH4,1930651772.0,1,-2 days,2020-03-27,0-15 days
4574,U001,0200707741,SMART &  ,2020.0,1930685568.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,17509.74,20200323.0,NAA8,1930685568.0,1,0 days,2020-04-07,0-15 days
4575,U001,0200726979,BJ'S  llc,2020.0,1930780491.0,2020-04-16,20200413,20200416,2020-05-01,USD,RV,1.0,,16415.87,20200416.0,NAA8,1930780491.0,1,1 days,2020-05-02,0-15 days
4576,CA02,0140104440,SO associates,2020.0,2960629105.0,2020-04-15,20200415,20200415,2020-04-26,CAD,RV,1.0,,17308.28,20200416.0,CA10,2960629105.0,1,11 days,2020-05-07,0-15 days
4577,U001,0200803720,DEC corp,2020.0,1930863312.0,2020-05-06,20200506,20200506,2020-05-24,USD,RV,1.0,,6280.01,20200501.0,NAM4,1930863312.0,1,-5 days,2020-05-19,0-15 days
4578,CA02,0140104440,SO foundation,2020.0,2960622144.0,2020-03-19,20200319,20200319,2020-03-29,CAD,RV,1.0,,7230.3,20200319.0,CA10,2960622144.0,1,6 days,2020-04-04,0-15 days
4579,U001,0200769623,WAL-MAR llc,2020.0,1930648336.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,543.87,20200315.0,NAH4,1930648336.0,1,7 days,2020-04-06,0-15 days
4580,U001,0200769623,WAL-MAR us,2020.0,1930719778.0,2020-04-01,20200330,20200401,2020-04-16,USD,RV,1.0,,14384.37,20200401.0,NAH4,1930719778.0,1,-2 days,2020-04-14,0-15 days
4581,U001,0200762301,C&S WH corp,2020.0,1930720287.0,2020-04-01,20200330,20200401,2020-04-16,USD,RV,1.0,,95005.2,20200401.0,NAC6,1930720287.0,1,3 days,2020-04-19,0-15 days
4582,U001,0200794332,COST corporation,2020.0,1930794331.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,38345.98,20200416.0,NAAX,1930794331.0,1,3 days,2020-05-04,0-15 days
4583,U001,0200747369,SCHNU us,2020.0,1930791291.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,61379.78,20200415.0,NAA8,1930791291.0,1,5 days,2020-05-05,0-15 days
4584,U001,0200759878,SA ,2020.0,1930859158.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,13789.99,20200506.0,NAH4,1930859158.0,1,0 days,2020-05-21,0-15 days
4585,U001,0200769623,WAL-MAR foundation,2020.0,1930690590.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,7004.48,20200324.0,NAH4,1930690590.0,1,0 days,2020-04-08,0-15 days
4586,U001,0200712187,SPAR ,2020.0,1930793419.0,2020-04-15,20200416,20200415,2020-04-30,USD,RV,1.0,,25686.93,20200415.0,NAA8,1930793419.0,1,0 days,2020-04-30,0-15 days
4587,U001,0200416837,DEC in,2020.0,1930599394.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,54.0,20200301.0,NAM4,1930599394.0,1,-7 days,2020-03-17,0-15 days
4588,U001,0200776463,KROGE in,2020.0,1930612117.0,2020-03-08,20200306,20200308,2020-03-23,USD,RV,1.0,,17845.36,20200308.0,NAA8,1930612117.0,1,2 days,2020-03-25,0-15 days
4589,U001,0200771157,WEIS associates,2020.0,1930713342.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,48675.91,20200327.0,NAA8,1930713342.0,1,1 days,2020-04-12,0-15 days
4590,U001,0200726979,BJ'S  trust,2020.0,1930727121.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,378.99,20200401.0,NAA8,1930727121.0,1,1 days,2020-04-17,0-15 days
4591,U001,0200762301,C&S WH trust,2020.0,1930711416.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,25819.7,20200328.0,NAC6,1930711416.0,1,2 days,2020-04-14,0-15 days
4592,U001,0200770567,LABAT llc,2020.0,1930567154.0,2020-02-27,20200225,20200227,2020-03-13,USD,RV,1.0,,58695.38,20200227.0,NAA8,1930567154.0,1,2 days,2020-03-15,0-15 days
4593,CA02,0140104440,SO corp,2020.0,2960629201.0,2020-04-16,20200416,20200416,2020-04-27,CAD,RV,1.0,,51684.13,20200417.0,CA10,2960629201.0,1,8 days,2020-05-05,0-15 days
4594,U001,0200769623,WAL-MAR associates,2020.0,1930799567.0,2020-04-20,20200418,20200420,2020-05-05,USD,RV,1.0,,24776.65,20200420.0,NAH4,1930799567.0,1,-2 days,2020-05-03,0-15 days
4595,U013,CC6000,HEINZ associates,2020.0,1991840418.0,2020-03-07,20200303,20200307,2020-04-21,USD,RV,1.0,,7074.42,20200307.0,NAVF,1991840418.0,1,40 days,2020-05-31,30-45 days
4596,U001,0200761734,H E BUT associates,2020.0,1930654649.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,51138.82,20200316.0,NAA8,1930654649.0,1,0 days,2020-03-31,0-15 days
4597,U001,0200769623,WAL-MAR foundation,2020.0,1930576835.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,46411.74,20200228.0,NAH4,1930576835.0,1,-4 days,2020-03-10,0-15 days
4598,U001,200126819,MCLANE corp,2020.0,1930660042.0,2020-03-17,20200316,20200317,2020-04-01,USD,RV,1.0,,45212.55,20200317.0,NAA8,1930660042.0,1,0 days,2020-04-01,0-15 days
4599,U001,0200769623,WAL-MAR in,2020.0,1930724244.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,24086.74,20200331.0,NAH4,1930724244.0,1,-4 days,2020-04-11,0-15 days
4600,U001,0200769623,WAL-MAR corp,2020.0,1930575902.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,7925.68,20200227.0,NAH4,1930575902.0,1,-3 days,2020-03-10,0-15 days
4601,U001,0200759878,SA trust,2020.0,1930653253.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,70434.39,20200316.0,NAH4,1930653253.0,1,6 days,2020-04-06,0-15 days
4602,U001,0200780383,MEIJ associates,2020.0,1930672891.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,1485.85,20200319.0,NAA8,1930672891.0,1,1 days,2020-04-04,0-15 days
4603,U001,0200772670,ASSOCIAT co,2020.0,1930683452.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,695.22,20200321.0,NAU5,1930683452.0,1,1 days,2020-04-06,0-15 days
4604,U001,0200769623,WAL-MAR corp,2020.0,1930710254.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,1898.9,20200328.0,NAH4,1930710254.0,1,-2 days,2020-04-10,0-15 days
4605,U001,0200759878,SA ,2020.0,1930600888.0,2020-03-07,20200304,20200307,2020-03-22,USD,RV,1.0,,22889.87,20200307.0,NAH4,1930600888.0,1,1 days,2020-03-23,0-15 days
4606,U001,0200705742,DOT corporation,2020.0,1930624345.0,2020-03-09,20200309,20200309,2020-04-10,USD,RV,1.0,,83403.37,20200309.0,NA32,1930624345.0,1,-6 days,2020-04-04,0-15 days
4607,U001,0200769623,WAL-MAR co,2020.0,1930708244.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,15137.27,20200326.0,NAH4,1930708244.0,1,-3 days,2020-04-07,0-15 days
4608,U001,0200807583,VANE ,2020.0,1930781629.0,2020-04-13,20200413,20200413,2020-04-23,USD,RV,1.0,,7379.0,20200413.0,NA10,1930781629.0,1,2 days,2020-04-25,0-15 days
4609,U001,0200744019,TARG co,2020.0,1930585615.0,2020-03-04,20200301,20200304,2020-03-19,USD,RV,1.0,,6395.18,20200304.0,NAA8,1930585615.0,1,5 days,2020-03-24,0-15 days
4610,U001,0200769623,WAL-MAR llc,2020.0,1930709640.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,14649.84,20200328.0,NAH4,1930709640.0,1,-4 days,2020-04-08,0-15 days
4611,U001,0200762301,C&S WH associates,2020.0,1930621069.0,2020-03-09,20200307,20200309,2020-03-24,USD,RV,1.0,,13090.04,20200309.0,NAC6,1930621069.0,1,0 days,2020-03-24,0-15 days
4612,U001,0200769623,WAL-MAR corporation,2020.0,1930606005.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,6096.83,20200305.0,NAH4,1930606005.0,1,-4 days,2020-03-16,0-15 days
4613,U001,0200759878,SA us,2020.0,1930643520.0,2020-03-12,20200312,20200312,2020-04-26,USD,RV,1.0,,85728.1,20200312.0,NAWP,1930643520.0,1,-5 days,2020-04-21,0-15 days
4614,U001,0200769623,WAL-MAR llc,2020.0,1930775837.0,2020-04-12,20200410,20200412,2020-04-27,USD,RV,1.0,,1555.98,20200412.0,NAH4,1930775837.0,1,-5 days,2020-04-22,0-15 days
4615,U001,0200792283,SYSCO  co,2020.0,1930587017.0,2020-03-02,20200302,20200302,2020-04-03,USD,RV,1.0,,425.4,20200302.0,NA32,1930587017.0,1,-5 days,2020-03-29,0-15 days
4616,U001,0200769623,WAL-MAR ,2020.0,1930850913.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,4757.59,20200503.0,NAH4,1930850913.0,1,-4 days,2020-05-14,0-15 days
4617,U001,0200769623,WAL-MAR us,2020.0,1930763765.0,2020-04-09,20200408,20200409,2020-04-24,USD,RV,1.0,,11011.06,20200409.0,NAH4,1930763765.0,1,-3 days,2020-04-21,0-15 days
4618,U001,0200769623,WAL-MAR ,2020.0,1930830729.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,6059.73,20200428.0,NAH4,1930830729.0,1,-2 days,2020-05-11,0-15 days
4619,U001,200769623,WAL-MAR in,2020.0,1930877879.0,2020-05-08,20200508,20200508,2020-05-23,USD,RV,1.0,,19940.65,20200508.0,NAH4,1930877879.0,1,-4 days,2020-05-19,0-15 days
4620,U001,0200455322,PEA systems,2020.0,1930715995.0,2020-04-01,20200330,20200401,2020-05-01,USD,RV,1.0,,31675.66,20200401.0,NAD5,1930715995.0,1,8 days,2020-05-09,0-15 days
4621,U001,0200769623,WAL-MAR corp,2020.0,1930796256.0,2020-04-18,20200418,20200418,2020-05-03,USD,RV,1.0,,61.29,20200418.0,NAH4,1930796256.0,1,-2 days,2020-05-01,0-15 days
4622,U001,0200729942,SA foundation,2020.0,1930860055.0,2020-05-05,20200505,20200505,2020-05-20,USD,RV,1.0,,7016.35,20200505.0,NAA8,1930860055.0,1,0 days,2020-05-20,0-15 days
4623,U001,0200793122,PIGGLY co,2020.0,1930736171.0,2020-04-08,20200402,20200408,2020-04-23,USD,RV,1.0,,4599.51,20200408.0,NAA8,1930736171.0,1,0 days,2020-04-23,0-15 days
4624,U001,0200707822,PUBLI corp,2020.0,1930780066.0,2020-04-13,20200413,20200413,2020-04-28,USD,RV,1.0,,77518.23,20200413.0,NAA8,1930780066.0,1,3 days,2020-05-01,0-15 days
4625,U001,0200776463,KROGE systems,2020.0,1930789830.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,24508.26,20200415.0,NAA8,1930789830.0,1,1 days,2020-05-01,0-15 days
4626,U001,0200793830,M associates,2020.0,1930738827.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,17812.59,20200403.0,NAA8,1930738827.0,1,2 days,2020-04-20,0-15 days
4627,U001,0200769623,WAL-MAR corp,2020.0,1930722654.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,27212.09,20200330.0,NAH4,1930722654.0,1,-2 days,2020-04-12,0-15 days
4628,U001,0200739534,OK foundation,2020.0,1930660596.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,38336.94,20200317.0,NAA8,1930660596.0,1,0 days,2020-04-01,0-15 days
4629,U001,0200769623,WAL-MAR ,2020.0,1930620029.0,2020-03-09,20200307,20200309,2020-03-24,USD,RV,1.0,,13688.58,20200309.0,NAH4,1930620029.0,1,-2 days,2020-03-22,0-15 days
4630,U001,0200707822,PUBLI in,2020.0,1930618570.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,79492.25,20200308.0,NAA8,1930618570.0,1,3 days,2020-03-26,0-15 days
4631,U001,0200726979,BJ'S  ,2020.0,1930780315.0,2020-04-06,20200413,20200406,2020-04-21,USD,RV,1.0,,369.01,20200406.0,NAA8,1930780315.0,1,0 days,2020-04-21,0-15 days
4632,U001,0200729290,KROGER llc,2020.0,1930685515.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,42904.21,20200322.0,NAA8,1930685515.0,1,2 days,2020-04-08,0-15 days
4633,U001,0200720238,WOODM corp,2020.0,1930838867.0,2020-04-30,20200429,20200430,2020-05-15,USD,RV,1.0,,85528.41,20200430.0,NAA8,1930838867.0,1,8 days,2020-05-23,0-15 days
4634,U001,0200416837,DEC corporation,2020.0,1930753594.0,2020-04-06,20200406,20200406,2020-04-24,USD,RV,1.0,,3796.37,20200401.0,NAM4,1930753594.0,1,-8 days,2020-04-16,0-15 days
4635,U001,CCCA02,KRAFT  in,2020.0,1930614034.0,2020-03-07,20200306,20200307,2020-04-11,USD,RV,1.0,,16551.36,20200307.0,NAG2,1930614034.0,1,12 days,2020-04-23,0-15 days
4636,U001,0200580232,INTERR us,2020.0,1930594733.0,2020-03-03,20200303,20200303,2020-03-13,USD,RV,1.0,,40652.5,20200303.0,NA10,1930594733.0,1,-6 days,2020-03-07,0-15 days
4637,U001,0200793513,KROGER us,2020.0,1930675762.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,40849.58,20200320.0,NAA8,1930675762.0,1,2 days,2020-04-06,0-15 days
4638,U001,0200704045,RA llc,2020.0,1930730172.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,8439.53,20200401.0,NAA8,1930730172.0,1,0 days,2020-04-16,0-15 days
